logistica_brl,desconto_brl,lote_id,indice_qualidade_1a10,perda_processamento_pct,id_pedido
207.79,84.64,POLPA-202508-6991,8.0,1.56,Polpa congelada_Agosto_695
122.77,5.15,POLPA-202508-9813,8.0,1.06,Polpa congelada_Agosto_696
317.82,432.35,POLPA-202508-5458,8.0,1.38,Polpa congelada_Agosto_697
1347.57,259.62,POLPA-202508-4313,8.0,1.97,Polpa congelada_Agosto_698
1105.93,806.98,POLPA-202508-9593,7.0,2.11,Polpa congelada_Agosto_699
299.83,181.38,POLPA-202509-4303,8.0,1.88,Polpa congelada_Setembro_0
600.66,51.36,POLPA-202509-8943,8.0,2.19,Polpa congelada_Setembro_1
57.57,60.73,POLPA-202509-4854,7.0,0.3,Polpa congelada_Setembro_2
762.94,331.06,POLPA-202509-7930,8.0,2.81,Polpa congelada_Setembro_3
202.93,234.66,POLPA-202509-6798,6.0,2.07,Polpa congelada_Setembro_4
579.2,69.83,POLPA-202509-4489,7.0,0.3,Polpa congelada_Setembro_5
88.99,3.03,POLPA-202509-7904,7.0,3.21,Polpa congelada_Setembro_6
86.52,18.58,POLPA-202509-4559,8.0,1.52,Polpa congelada_Setembro_7
648.48,345.26,POLPA-202509-2214,10.0,2.93,Polpa congelada_Setembro_8
212.43,28.27,POLPA-202509-6716,9.0,2.4,Polpa congelada_Setembro_9
279.23,46.72,POLPA-202509-2232,8.0,2.1,Polpa congelada_Setembro_10
636.02,33.59,POLPA-202509-8930,8.0,2.76,Polpa congelada_Setembro_11
831.62,633.96,POLPA-202509-5533,8.0,2.08,Polpa congelada_Setembro_12
2949.21,66.09,POLPA-202509-7149,7.0,1.79,Polpa congelada_Setembro_13
313.12,221.16,POLPA-202509-5650,8.0,2.09,Polpa congelada_Setembro_14
366.41,102.65,POLPA-202509-3941,8.0,0.3,Polpa congelada_Setembro_15
929.6,42.68,POLPA-202509-1291,8.0,0.49,Polpa congelada_Setembro_16
287.69,86.77,POLPA-202509-5501,10.0,3.18,Polpa congelada_Setembro_17
523.14,138.77,POLPA-202509-7231,7.0,1.22,Polpa congelada_Setembro_18
352.63,113.93,POLPA-202509-6587,8.0,1.63,Polpa congelada_Setembro_19
1131.0,690.07,POLPA-202509-2953,8.0,3.61,Polpa congelada_Setembro_20
301.94,10.25,POLPA-202509-1405,9.0,2.12,Polpa congelada_Setembro_21
623.6,141.18,POLPA-202509-2671,8.0,2.65,Polpa congelada_Setembro_22
499.41,248.69,POLPA-202509-8996,8.0,2.17,Polpa congelada_Setembro_23
417.65,304.73,POLPA-202509-9019,10.0,2.69,Polpa congelada_Setembro_24
334.42,34.35,POLPA-202509-2337,8.0,0.3,Polpa congelada_Setembro_25
196.98,20.53,POLPA-202509-9149,9.0,2.57,Polpa congelada_Setembro_26
652.74,131.47,POLPA-202509-4244,8.0,2.74,Polpa congelada_Setembro_27
651.24,259.95,POLPA-202509-6186,10.0,1.91,Polpa congelada_Setembro_28
616.78,197.07,POLPA-202509-6914,9.0,1.39,Polpa congelada_Setembro_29
67.17,2.54,POLPA-202509-3192,8.0,2.35,Polpa congelada_Setembro_30
284.57,114.67,POLPA-202509-6618,9.0,1.74,Polpa congelada_Setembro_31
1090.62,626.81,POLPA-202509-3550,10.0,3.11,Polpa congelada_Setembro_32
138.12,38.34,POLPA-202509-2442,8.0,2.39,Polpa congelada_Setembro_33
918.29,420.74,POLPA-202509-2570,7.0,1.0,Polpa congelada_Setembro_34
113.95,11.61,POLPA-202509-3605,7.0,0.96,Polpa congelada_Setembro_35
622.51,231.59,POLPA-202509-6562,9.0,2.7,Polpa congelada_Setembro_36
636.7,138.5,POLPA-202509-8582,9.0,2.76,Polpa congelada_Setembro_37
727.65,150.2,POLPA-202509-1933,7.0,1.66,Polpa congelada_Setembro_38
2485.56,483.67,POLPA-202509-4713,8.0,2.42,Polpa congelada_Setembro_39
496.96,344.6,POLPA-202509-7920,7.0,1.4,Polpa congelada_Setembro_40
254.52,61.67,POLPA-202509-2215,10.0,2.65,Polpa congelada_Setembro_41
986.5,373.74,POLPA-202509-3701,8.0,2.02,Polpa congelada_Setembro_42
1933.85,175.15,POLPA-202509-5338,8.387342513917375,1.49,Polpa congelada_Setembro_43
662.78,264.6,POLPA-202509-6738,8.0,3.63,Polpa congelada_Setembro_44
405.66,264.57,POLPA-202509-2580,7.0,1.27,Polpa congelada_Setembro_45
550.04,151.67,POLPA-202509-3429,6.0,2.91,Polpa congelada_Setembro_46
338.96,350.63,POLPA-202509-9184,10.0,0.93,Polpa congelada_Setembro_47
801.59,364.39,POLPA-202509-7230,9.0,1.61,Polpa congelada_Setembro_48
627.07,148.85,POLPA-202509-8523,7.0,0.3,Polpa congelada_Setembro_49
375.28,171.36,POLPA-202509-3834,8.0,1.2,Polpa congelada_Setembro_50
114.22,15.29,POLPA-202509-5538,9.0,2.1,Polpa congelada_Setembro_51
167.56,42.49,POLPA-202509-4883,7.0,1.91,Polpa congelada_Setembro_52
922.91,142.26,POLPA-202509-1972,8.0,2.8,Polpa congelada_Setembro_53
837.87,88.71,POLPA-202509-8561,9.0,2.44,Polpa congelada_Setembro_54
453.36,158.69,POLPA-202509-6719,9.0,1.19,Polpa congelada_Setembro_55
482.17,118.3,POLPA-202509-6575,7.0,2.18,Polpa congelada_Setembro_56
126.19,21.67,POLPA-202509-7330,9.0,1.98,Polpa congelada_Setembro_57
191.94,96.89,POLPA-202509-2668,9.0,1.35,Polpa congelada_Setembro_58
808.95,346.47,POLPA-202509-1422,8.0,2.14,Polpa congelada_Setembro_59
572.75,77.23,POLPA-202509-9845,8.0,3.93,Polpa congelada_Setembro_60
183.99,4.8,POLPA-202509-5636,8.0,2.48,Polpa congelada_Setembro_61
569.43,202.08,POLPA-202509-4808,9.0,3.77,Polpa congelada_Setembro_62
150.41,0.49,POLPA-202509-9066,8.387342513917375,2.79,Polpa congelada_Setembro_63
787.67,110.5,POLPA-202509-9904,8.0,1.47,Polpa congelada_Setembro_64
93.15,90.17,POLPA-202509-5248,9.0,1.9,Polpa congelada_Setembro_65
352.28,75.77,POLPA-202509-9261,8.0,1.11,Polpa congelada_Setembro_66
403.27,6.53,POLPA-202509-7254,7.0,1.52,Polpa congelada_Setembro_67
462.38,255.25,POLPA-202509-8038,8.0,0.31,Polpa congelada_Setembro_68
1061.29,115.85,POLPA-202509-8250,10.0,1.35,Polpa congelada_Setembro_69
343.55,1.83,POLPA-202509-9170,9.0,1.55,Polpa congelada_Setembro_70
495.17,297.66,POLPA-202509-9802,9.0,1.46,Polpa congelada_Setembro_71
578.66,12.65,POLPA-202509-7311,8.387342513917375,1.32,Polpa congelada_Setembro_72
566.89,292.43,POLPA-202509-4705,10.0,1.09,Polpa congelada_Setembro_73
115.43,69.57,POLPA-202509-8488,10.0,1.76,Polpa congelada_Setembro_74
467.51,66.74,POLPA-202509-4268,10.0,3.32,Polpa congelada_Setembro_75
573.7,192.52,POLPA-202509-1064,8.0,2.9,Polpa congelada_Setembro_76
190.8,38.18,POLPA-202509-4381,8.0,1.27,Polpa congelada_Setembro_77
3081.88,690.79,POLPA-202509-8919,8.0,1.45,Polpa congelada_Setembro_78
433.27,576.65,POLPA-202509-4422,10.0,1.12,Polpa congelada_Setembro_79
1068.12,778.1,POLPA-202509-4646,9.0,0.53,Polpa congelada_Setembro_80
619.66,102.36,POLPA-202509-6513,9.0,2.64,Polpa congelada_Setembro_81
756.69,129.05,POLPA-202509-2207,7.0,0.76,Polpa congelada_Setembro_82
212.2,94.99,POLPA-202509-8190,9.0,1.27,Polpa congelada_Setembro_83
513.06,286.51,POLPA-202509-4697,8.0,1.34,Polpa congelada_Setembro_84
549.45,91.18,POLPA-202509-8351,8.0,0.46,Polpa congelada_Setembro_85
413.29,184.94,POLPA-202509-7467,9.0,3.28,Polpa congelada_Setembro_86
120.77,91.22,POLPA-202509-4043,10.0,2.51,Polpa congelada_Setembro_87
326.66,103.47,POLPA-202509-2665,7.0,0.83,Polpa congelada_Setembro_88
859.83,109.53,POLPA-202509-7590,9.0,1.12,Polpa congelada_Setembro_89
680.88,63.54,POLPA-202509-1624,8.0,1.9,Polpa congelada_Setembro_90
396.99,348.27,POLPA-202509-4016,8.0,1.35,Polpa congelada_Setembro_91
964.16,110.53,POLPA-202509-4658,9.0,1.97,Polpa congelada_Setembro_92
1204.36,402.09,POLPA-202509-3136,9.0,2.47,Polpa congelada_Setembro_93
112.11,16.96,POLPA-202509-5466,8.0,3.71,Polpa congelada_Setembro_94
601.6,611.35,POLPA-202509-4349,10.0,3.26,Polpa congelada_Setembro_95
104.37,30.56,POLPA-202509-1754,6.0,2.38,Polpa congelada_Setembro_96
212.7,32.83,POLPA-202509-9676,6.0,1.98,Polpa congelada_Setembro_97
843.25,30.7,POLPA-202509-7576,6.0,2.96,Polpa congelada_Setembro_98
295.78,168.25,POLPA-202509-3890,8.0,1.75,Polpa congelada_Setembro_99
343.19,24.75,POLPA-202509-8934,9.0,1.97,Polpa congelada_Setembro_100
578.7460611353711,51.99,POLPA-202509-8247,8.0,3.07,Polpa congelada_Setembro_101
2093.52,229.27,POLPA-202509-7810,7.0,1.36,Polpa congelada_Setembro_102
673.0,188.18,POLPA-202509-2580,8.0,0.3,Polpa congelada_Setembro_103
324.19,323.69,POLPA-202509-9205,9.0,1.3,Polpa congelada_Setembro_104
65.27,12.58,POLPA-202509-3706,8.0,1.1,Polpa congelada_Setembro_105
781.07,430.75,POLPA-202509-1611,10.0,2.44,Polpa congelada_Setembro_106
676.94,310.73,POLPA-202509-6601,9.0,0.59,Polpa congelada_Setembro_107
590.17,59.46,POLPA-202509-7756,9.0,2.8,Polpa congelada_Setembro_108
1746.28,903.83,POLPA-202509-2333,9.0,4.5,Polpa congelada_Setembro_109
666.87,98.38,POLPA-202509-8349,7.0,2.83,Polpa congelada_Setembro_110
622.19,358.78,POLPA-202509-4184,8.0,1.2,Polpa congelada_Setembro_111
1493.76,869.63,POLPA-202509-5940,9.0,1.06,Polpa congelada_Setembro_112
953.91,15.18,POLPA-202509-5504,8.0,1.03,Polpa congelada_Setembro_113
107.43,32.9,POLPA-202509-7250,9.0,1.9,Polpa congelada_Setembro_114
477.13,212.13,POLPA-202509-3776,8.0,2.51,Polpa congelada_Setembro_115
235.46,164.7,POLPA-202509-5712,9.0,1.05,Polpa congelada_Setembro_116
1045.63,651.21,POLPA-202509-7087,10.0,3.76,Polpa congelada_Setembro_117
391.9,196.34738686131388,POLPA-202509-5815,9.0,1.21,Polpa congelada_Setembro_118
607.39,408.71,POLPA-202509-5219,9.0,2.32,Polpa congelada_Setembro_119
281.28,59.23,POLPA-202509-8086,8.0,4.29,Polpa congelada_Setembro_120
849.41,661.92,POLPA-202509-5631,9.0,1.26,Polpa congelada_Setembro_121
555.77,318.19,POLPA-202509-2707,7.0,2.0,Polpa congelada_Setembro_122
1422.5,187.98,POLPA-202509-2629,10.0,0.3,Polpa congelada_Setembro_123
527.07,260.71,POLPA-202509-3160,8.0,1.19,Polpa congelada_Setembro_124
131.58,31.13,POLPA-202509-4258,8.0,1.31,Polpa congelada_Setembro_125
177.42,13.72,POLPA-202509-6565,9.0,2.57,Polpa congelada_Setembro_126
922.06,12.85,POLPA-202509-9882,7.0,1.61,Polpa congelada_Setembro_127
553.45,519.33,POLPA-202509-3035,9.0,2.3,Polpa congelada_Setembro_128
443.7,1.23,POLPA-202509-9865,10.0,3.39,Polpa congelada_Setembro_129
224.85,25.97,POLPA-202509-8649,8.0,3.26,Polpa congelada_Setembro_130
713.47,85.96,POLPA-202509-2106,9.0,0.39,Polpa congelada_Setembro_131
516.89,290.54,POLPA-202509-6169,8.0,1.35,Polpa congelada_Setembro_132
314.84,93.28,POLPA-202509-6222,10.0,2.42,Polpa congelada_Setembro_133
124.85,21.11,POLPA-202509-6283,9.0,1.97,Polpa congelada_Setembro_134
1537.14,543.23,POLPA-202509-5756,9.0,2.91,Polpa congelada_Setembro_135
650.11,448.79,POLPA-202509-9268,8.0,1.21,Polpa congelada_Setembro_136
1202.9,574.16,POLPA-202509-6779,9.0,2.63,Polpa congelada_Setembro_137
359.49,151.19,POLPA-202509-7488,8.0,2.24,Polpa congelada_Setembro_138
1655.53,340.42,POLPA-202509-9384,8.0,2.38,Polpa congelada_Setembro_139
473.88,199.69,POLPA-202509-3258,10.0,1.39,Polpa congelada_Setembro_140
242.06,25.16,POLPA-202509-8104,9.0,2.57,Polpa congelada_Setembro_141
965.68,234.03,POLPA-202509-4169,10.0,1.33,Polpa congelada_Setembro_142
188.25,3.65,POLPA-202509-8401,7.0,2.63,Polpa congelada_Setembro_143
238.82,75.82,POLPA-202509-5644,8.0,1.34,Polpa congelada_Setembro_144
578.7460611353711,21.65,POLPA-202509-6665,10.0,1.03,Polpa congelada_Setembro_145
978.24,473.84,POLPA-202509-8928,8.0,2.23,Polpa congelada_Setembro_146
1119.71,657.38,POLPA-202509-2529,8.0,2.25,Polpa congelada_Setembro_147
526.12,71.44,POLPA-202509-7215,8.0,1.82,Polpa congelada_Setembro_148
141.8,5.63,POLPA-202509-9800,9.0,2.08,Polpa congelada_Setembro_149
164.76,29.14,POLPA-202509-4477,6.0,2.8,Polpa congelada_Setembro_150
229.63,40.49,POLPA-202509-8920,9.0,0.58,Polpa congelada_Setembro_151
367.65,81.3,POLPA-202509-3856,10.0,1.41,Polpa congelada_Setembro_152
139.5,5.24,POLPA-202509-4003,10.0,0.77,Polpa congelada_Setembro_153
178.58,71.71,POLPA-202509-1528,8.0,2.62,Polpa congelada_Setembro_154
437.38,78.63,POLPA-202509-9164,7.0,2.39,Polpa congelada_Setembro_155
562.58,139.29,POLPA-202509-7530,9.0,1.59,Polpa congelada_Setembro_156
1010.9,198.16,POLPA-202509-2166,9.0,1.4,Polpa congelada_Setembro_157
112.57,3.73,POLPA-202509-9618,8.0,1.58,Polpa congelada_Setembro_158
532.89,54.54,POLPA-202509-5811,9.0,2.4,Polpa congelada_Setembro_159
1188.69,330.48,POLPA-202509-4172,9.0,1.47,Polpa congelada_Setembro_160
400.38,163.1,POLPA-202509-2951,8.387342513917375,1.84,Polpa congelada_Setembro_161
910.26,303.72,POLPA-202509-4505,8.0,0.87,Polpa congelada_Setembro_162
578.7460611353711,203.23,POLPA-202509-4341,8.387342513917375,1.36,Polpa congelada_Setembro_163
578.7460611353711,374.45,POLPA-202509-1231,7.0,3.47,Polpa congelada_Setembro_164
282.07,262.04,POLPA-202509-9545,8.0,0.88,Polpa congelada_Setembro_165
230.32,51.79,POLPA-202509-4659,7.0,1.75,Polpa congelada_Setembro_166
653.68,163.1,POLPA-202509-1642,8.0,1.26,Polpa congelada_Setembro_167
812.07,221.56,POLPA-202509-9581,9.0,3.03,Polpa congelada_Setembro_168
687.49,442.03,POLPA-202509-3507,10.0,1.85,Polpa congelada_Setembro_169
119.76,18.62,POLPA-202509-5062,9.0,2.54,Polpa congelada_Setembro_170
248.65,53.63,POLPA-202509-8506,9.0,1.54,Polpa congelada_Setembro_171
395.23,186.68,POLPA-202509-7478,7.0,2.43,Polpa congelada_Setembro_172
48.28,0.37,POLPA-202509-8287,8.0,1.45,Polpa congelada_Setembro_173
1418.74,439.15,POLPA-202509-4495,10.0,1.86,Polpa congelada_Setembro_174
576.68,142.36,POLPA-202509-1739,8.0,1.69,Polpa congelada_Setembro_175
416.13,196.34738686131388,POLPA-202509-4604,10.0,1.41,Polpa congelada_Setembro_176
464.18,105.07,POLPA-202509-6599,8.0,0.75,Polpa congelada_Setembro_177
618.37,201.32,POLPA-202509-5668,9.0,0.3,Polpa congelada_Setembro_178
1247.11,696.04,POLPA-202509-2882,7.0,1.21,Polpa congelada_Setembro_179
1002.08,157.84,POLPA-202509-5993,7.0,2.21,Polpa congelada_Setembro_180
174.32,13.55,POLPA-202509-6513,9.0,0.85,Polpa congelada_Setembro_181
989.72,291.86,POLPA-202509-9815,9.0,1.34,Polpa congelada_Setembro_182
463.18,124.77,POLPA-202509-2697,8.0,0.82,Polpa congelada_Setembro_183
357.22,66.55,POLPA-202509-6104,9.0,1.58,Polpa congelada_Setembro_184
999.51,85.97,POLPA-202509-1086,8.0,1.12,Polpa congelada_Setembro_185
840.1,34.2,POLPA-202509-2479,8.0,0.3,Polpa congelada_Setembro_186
185.45,20.67,POLPA-202509-4043,9.0,1.04,Polpa congelada_Setembro_187
311.5,73.69,POLPA-202509-5845,8.0,2.11,Polpa congelada_Setembro_188
753.94,427.44,POLPA-202509-2245,8.0,0.3,Polpa congelada_Setembro_189
843.59,124.69,POLPA-202509-7654,9.0,1.11,Polpa congelada_Setembro_190
303.94,128.76,POLPA-202509-8146,7.0,0.52,Polpa congelada_Setembro_191
388.85,151.53,POLPA-202509-2655,10.0,2.33,Polpa congelada_Setembro_192
217.02,144.19,POLPA-202509-8751,9.0,0.71,Polpa congelada_Setembro_193
837.29,392.06,POLPA-202509-7836,8.0,2.08,Polpa congelada_Setembro_194
1273.55,149.24,POLPA-202509-6059,8.0,2.22,Polpa congelada_Setembro_195
705.49,244.22,POLPA-202509-9309,8.0,2.01,Polpa congelada_Setembro_196
578.7460611353711,107.3,POLPA-202509-2363,10.0,1.83,Polpa congelada_Setembro_197
1119.38,274.18,POLPA-202509-5357,10.0,0.32,Polpa congelada_Setembro_198
477.97,33.99,POLPA-202509-5915,9.0,1.84,Polpa congelada_Setembro_199
775.89,537.14,POLPA-202509-1530,9.0,2.82,Polpa congelada_Setembro_200
166.59,196.34738686131388,POLPA-202509-4568,9.0,2.95,Polpa congelada_Setembro_201
762.22,187.08,POLPA-202509-7268,10.0,0.35,Polpa congelada_Setembro_202
473.5,293.18,POLPA-202509-8565,7.0,1.28,Polpa congelada_Setembro_203
393.48,168.42,POLPA-202509-5611,9.0,1.94,Polpa congelada_Setembro_204
601.3,196.34738686131388,POLPA-202509-9458,8.0,3.08,Polpa congelada_Setembro_205
369.16,17.31,POLPA-202509-7695,8.0,1.21,Polpa congelada_Setembro_206
108.41,56.98,POLPA-202509-9851,8.0,1.43,Polpa congelada_Setembro_207
424.18,168.04,POLPA-202509-4104,8.0,1.51,Polpa congelada_Setembro_208
836.56,23.96,POLPA-202509-5355,8.0,2.29,Polpa congelada_Setembro_209
866.3,240.19,POLPA-202509-9449,8.0,2.47,Polpa congelada_Setembro_210
832.72,604.21,POLPA-202509-5036,8.0,1.2,Polpa congelada_Setembro_211
175.28,139.23,POLPA-202509-1720,7.0,3.75,Polpa congelada_Setembro_212
1038.44,16.54,POLPA-202509-9574,10.0,3.15,Polpa congelada_Setembro_213
220.27,162.06,POLPA-202509-4817,9.0,2.89,Polpa congelada_Setembro_214
740.01,354.39,POLPA-202509-2223,10.0,2.35,Polpa congelada_Setembro_215
294.13,33.5,POLPA-202509-8301,7.0,2.23,Polpa congelada_Setembro_216
444.0,18.47,POLPA-202509-3131,8.0,0.52,Polpa congelada_Setembro_217
880.21,187.29,POLPA-202509-2171,8.0,1.83,Polpa congelada_Setembro_218
1424.54,499.98,POLPA-202509-1662,7.0,2.48,Polpa congelada_Setembro_219
244.37,147.8,POLPA-202509-5236,9.0,0.74,Polpa congelada_Setembro_220
1756.21,326.69,POLPA-202509-5000,9.0,2.36,Polpa congelada_Setembro_221
316.98,125.82,POLPA-202509-6409,10.0,3.54,Polpa congelada_Setembro_222
783.99,119.72,POLPA-202509-2864,6.0,1.75,Polpa congelada_Setembro_223
949.7,320.69,POLPA-202509-6565,9.0,0.97,Polpa congelada_Setembro_224
967.04,177.74,POLPA-202509-8833,10.0,1.3,Polpa congelada_Setembro_225
1673.14,269.53,POLPA-202509-3258,8.0,1.55,Polpa congelada_Setembro_226
1375.63,548.8,POLPA-202509-9870,8.0,0.53,Polpa congelada_Setembro_227
271.74,2.76,POLPA-202509-7013,9.0,0.89,Polpa congelada_Setembro_228
1040.15,48.68,POLPA-202509-5646,9.0,0.3,Polpa congelada_Setembro_229
1876.68,246.15,POLPA-202509-1511,9.0,2.55,Polpa congelada_Setembro_230
253.43,80.63,POLPA-202509-7095,10.0,0.3,Polpa congelada_Setembro_231
1230.0,537.39,POLPA-202509-7523,10.0,1.01,Polpa congelada_Setembro_232
296.35,1.9,POLPA-202509-4893,7.0,2.0,Polpa congelada_Setembro_233
1295.98,250.08,POLPA-202509-9483,9.0,3.66,Polpa congelada_Setembro_234
862.18,298.21,POLPA-202509-1859,10.0,0.94,Polpa congelada_Setembro_235
861.65,304.66,POLPA-202509-3307,8.0,1.72,Polpa congelada_Setembro_236
578.7460611353711,39.64,POLPA-202509-1913,10.0,1.42,Polpa congelada_Setembro_237
701.91,124.59,POLPA-202509-4211,8.0,2.67,Polpa congelada_Setembro_238
582.06,405.4,POLPA-202509-4294,10.0,1.85,Polpa congelada_Setembro_239
657.17,37.54,POLPA-202509-7108,8.0,1.47,Polpa congelada_Setembro_240
275.49,183.69,POLPA-202509-4314,8.0,3.24,Polpa congelada_Setembro_241
540.61,263.09,POLPA-202509-9798,9.0,1.39,Polpa congelada_Setembro_242
918.06,439.34,POLPA-202509-9666,8.0,0.3,Polpa congelada_Setembro_243
108.23,51.78,POLPA-202509-8590,8.0,2.04,Polpa congelada_Setembro_244
584.2,134.28,POLPA-202509-9926,7.0,3.09,Polpa congelada_Setembro_245
1471.48,837.44,POLPA-202509-2931,9.0,1.24,Polpa congelada_Setembro_246
256.85,85.45,POLPA-202509-8382,8.0,1.26,Polpa congelada_Setembro_247
96.04,59.62,POLPA-202509-9427,9.0,2.8,Polpa congelada_Setembro_248
282.64,269.82,POLPA-202509-5145,7.0,1.81,Polpa congelada_Setembro_249
104.98,112.33,POLPA-202509-5480,7.0,1.46,Polpa congelada_Setembro_250
431.13,54.13,POLPA-202509-2209,8.387342513917375,2.43,Polpa congelada_Setembro_251
476.68,270.43,POLPA-202509-6576,8.387342513917375,1.87,Polpa congelada_Setembro_252
410.23,82.86,POLPA-202509-2329,8.0,2.28,Polpa congelada_Setembro_253
399.21,18.08,POLPA-202509-2007,10.0,3.21,Polpa congelada_Setembro_254
534.27,69.4,POLPA-202509-6333,7.0,2.62,Polpa congelada_Setembro_255
578.7460611353711,66.29,POLPA-202509-9965,9.0,2.03,Polpa congelada_Setembro_256
901.71,413.43,POLPA-202509-7452,8.0,0.7,Polpa congelada_Setembro_257
509.29,91.8,POLPA-202509-5800,10.0,2.82,Polpa congelada_Setembro_258
99.64,33.6,POLPA-202509-7933,9.0,1.74,Polpa congelada_Setembro_259
635.05,84.69,POLPA-202509-5941,9.0,0.3,Polpa congelada_Setembro_260
731.99,210.28,POLPA-202509-5971,8.0,1.4,Polpa congelada_Setembro_261
546.65,371.42,POLPA-202509-5888,7.0,0.81,Polpa congelada_Setembro_262
2987.16,419.29,POLPA-202509-3092,8.0,0.83,Polpa congelada_Setembro_263
583.3,397.01,POLPA-202509-2003,8.0,2.13,Polpa congelada_Setembro_264
891.38,44.37,POLPA-202509-8955,6.0,0.6,Polpa congelada_Setembro_265
245.0,12.6,POLPA-202509-7632,8.0,3.18,Polpa congelada_Setembro_266
319.92,118.61,POLPA-202509-8010,10.0,1.84,Polpa congelada_Setembro_267
193.71,154.0,POLPA-202509-7850,6.0,1.24,Polpa congelada_Setembro_268
246.75,56.63,POLPA-202509-8476,9.0,1.82,Polpa congelada_Setembro_269
549.05,312.55,POLPA-202509-7118,8.0,1.81,Polpa congelada_Setembro_270
211.05,55.78,POLPA-202509-1271,8.0,1.08,Polpa congelada_Setembro_271
1911.72,656.19,POLPA-202509-3365,8.0,3.43,Polpa congelada_Setembro_272
153.3,33.24,POLPA-202509-4656,7.0,0.45,Polpa congelada_Setembro_273
352.92,259.76,POLPA-202509-8602,8.0,2.29,Polpa congelada_Setembro_274
801.59,110.12,POLPA-202509-8978,10.0,0.57,Polpa congelada_Setembro_275
254.7,170.75,POLPA-202509-6490,9.0,2.13,Polpa congelada_Setembro_276
333.69,143.46,POLPA-202509-7623,9.0,0.98,Polpa congelada_Setembro_277
583.13,21.56,POLPA-202509-7893,7.0,0.66,Polpa congelada_Setembro_278
509.43,15.46,POLPA-202509-2663,8.0,2.93,Polpa congelada_Setembro_279
905.15,215.45,POLPA-202509-4064,9.0,1.88,Polpa congelada_Setembro_280
63.79,62.94,POLPA-202509-4723,8.0,2.58,Polpa congelada_Setembro_281
639.2,27.5,POLPA-202509-6958,8.387342513917375,1.18,Polpa congelada_Setembro_282
601.91,66.07,POLPA-202509-4653,8.0,3.11,Polpa congelada_Setembro_283
73.05,40.45,POLPA-202509-1535,9.0,0.53,Polpa congelada_Setembro_284
609.71,263.89,POLPA-202509-3441,9.0,2.45,Polpa congelada_Setembro_285
1142.15,515.99,POLPA-202509-6063,9.0,2.42,Polpa congelada_Setembro_286
127.67,63.07,POLPA-202509-7432,8.0,3.31,Polpa congelada_Setembro_287
1623.14,700.49,POLPA-202509-5780,9.0,2.39,Polpa congelada_Setembro_288
82.65,44.84,POLPA-202509-8106,9.0,1.01,Polpa congelada_Setembro_289
965.99,151.46,POLPA-202509-4611,7.0,0.94,Polpa congelada_Setembro_290
818.33,296.52,POLPA-202509-8757,9.0,0.3,Polpa congelada_Setembro_291
692.73,47.11,POLPA-202509-1063,8.0,1.89,Polpa congelada_Setembro_292
578.7460611353711,369.28,POLPA-202509-3811,10.0,3.07,Polpa congelada_Setembro_293
275.01,144.77,POLPA-202509-4879,8.0,0.3,Polpa congelada_Setembro_294
235.2,11.55,POLPA-202509-1897,9.0,1.2,Polpa congelada_Setembro_295
1048.18,381.37,POLPA-202509-2042,8.387342513917375,2.64,Polpa congelada_Setembro_296
334.67,24.63,POLPA-202509-4438,8.0,2.7,Polpa congelada_Setembro_297
1780.6,298.64,POLPA-202509-6574,9.0,2.66,Polpa congelada_Setembro_298
140.18,37.64,POLPA-202509-5851,6.0,2.27,Polpa congelada_Setembro_299
866.02,190.29,POLPA-202509-6513,8.0,2.7,Polpa congelada_Setembro_300
89.05,99.72,POLPA-202509-3969,9.0,3.56,Polpa congelada_Setembro_301
334.18,71.75,POLPA-202509-9301,8.0,1.99,Polpa congelada_Setembro_302
1087.48,196.34738686131388,POLPA-202509-2711,7.0,1.94,Polpa congelada_Setembro_303
1265.94,400.14,POLPA-202509-9666,8.0,1.72,Polpa congelada_Setembro_304
717.0,18.83,POLPA-202509-9434,8.0,2.11,Polpa congelada_Setembro_305
729.95,661.33,POLPA-202509-5375,9.0,2.56,Polpa congelada_Setembro_306
745.19,264.57,POLPA-202509-3879,8.0,2.16,Polpa congelada_Setembro_307
170.28,67.2,POLPA-202509-1447,9.0,1.13,Polpa congelada_Setembro_308
166.1,45.51,POLPA-202509-5585,8.0,1.41,Polpa congelada_Setembro_309
311.88,207.32,POLPA-202509-2501,8.0,0.77,Polpa congelada_Setembro_310
316.65,95.13,POLPA-202509-1740,9.0,2.24,Polpa congelada_Setembro_311
122.7,56.91,POLPA-202509-3752,8.0,3.74,Polpa congelada_Setembro_312
845.05,127.73,POLPA-202509-1034,9.0,0.94,Polpa congelada_Setembro_313
1933.05,374.26,POLPA-202509-7024,9.0,2.55,Polpa congelada_Setembro_314
919.06,146.28,POLPA-202509-6148,10.0,2.32,Polpa congelada_Setembro_315
178.64,83.57,POLPA-202509-8775,8.0,2.3,Polpa congelada_Setembro_316
99.03,127.07,POLPA-202509-3792,7.0,2.07,Polpa congelada_Setembro_317
