data_pedido,tipo_produto,mes_do_ano,mes_do_ano_num,canal,regiao_destino,cliente_segmento,quantidade_kg,preco_unitario_brl_kg,nps_0a10,id_pedido
2025-07-17,Manteiga de manga,Julho,7,Industria,Sudeste,Sabonetes,44.33,62.63,8.0,Manteiga de manga_Julho_505
2025-07-16,Manteiga de manga,Julho,7,Industria,Norte,Farmacêutico,142.61,89.41,6.0,Manteiga de manga_Julho_506
2025-07-16,Manteiga de manga,Julho,7,Industria,Sudeste,Cosméticos,88.94,67.6,8.0,Manteiga de manga_Julho_507
2025-07-15,Manteiga de manga,Julho,7,Industria,Centro-Oeste,Perfumaria,141.3,103.61,8.0,Manteiga de manga_Julho_508
2025-07-27,Manteiga de manga,Julho,7,Industria,Norte,Cosméticos,180.06,91.09,6.0,Manteiga de manga_Julho_509
2025-07-28,Manteiga de manga,Julho,7,Exportacao,Exterior,Perfumaria,56.22,75.74,6.0,Manteiga de manga_Julho_510
2025-07-18,Manteiga de manga,Julho,7,Industria,Sudeste,Ingredientes,145.87,73.32,9.0,Manteiga de manga_Julho_511
2025-07-16,Manteiga de manga,Julho,7,Industria,Sudeste,Farmacêutico,178.24,70.54,10.0,Manteiga de manga_Julho_512
2025-07-29,Manteiga de manga,Julho,7,Distribuidor,Sudeste,Sabonetes,111.7,90.16,6.0,Manteiga de manga_Julho_513
2025-07-21,Manteiga de manga,Julho,7,Industria,Sudeste,Cosméticos,24.01,98.3,8.0,Manteiga de manga_Julho_514
2025-07-14,Manteiga de manga,Julho,7,Industria,Sudeste,Perfumaria,154.78,116.19,,Manteiga de manga_Julho_515
2025-07-25,Manteiga de manga,Julho,7,Industria,Sudeste,Sabonetes,147.18,71.58,8.0,Manteiga de manga_Julho_516
2025-07-04,Manteiga de manga,Julho,7,Industria,Sudeste,Ingredientes,123.32,75.3,8.0,Manteiga de manga_Julho_517
2025-07-16,Manteiga de manga,Julho,7,Industria,Sul,Perfumaria,92.77,118.67,7.0,Manteiga de manga_Julho_518
2025-07-22,Manteiga de manga,Julho,7,Exportacao,Exterior,Sabonetes,58.04,52.73,8.0,Manteiga de manga_Julho_519
2025-07-14,Manteiga de manga,Julho,7,Industria,Sul,Ingredientes,70.87,79.08,6.0,Manteiga de manga_Julho_520
2025-07-05,Manteiga de manga,Julho,7,Industria,Nordeste,Cosméticos,15.39,68.95,7.0,Manteiga de manga_Julho_521
2025-07-12,Manteiga de manga,Julho,7,Distribuidor,Sudeste,Perfumaria,153.34,69.52,8.0,Manteiga de manga_Julho_522
2025-07-18,Manteiga de manga,Julho,7,Distribuidor,Nordeste,Sabonetes,57.06,51.11,8.0,Manteiga de manga_Julho_523
2025-07-24,Manteiga de manga,Julho,7,Distribuidor,Sudeste,Farmacêutico,114.19,100.22,8.0,Manteiga de manga_Julho_524
2025-07-14,Manteiga de manga,Julho,7,Industria,Sul,Ingredientes,22.92,71.89,7.0,Manteiga de manga_Julho_525
2025-08-20,Polpa congelada,Agosto,8,Industria,Sul,Indústria de sorvetes,434.6,6.78,8.0,Polpa congelada_Agosto_0
2025-08-02,Polpa congelada,Agosto,8,Food Service,Sudeste,Hotéis,706.16,11.06,10.0,Polpa congelada_Agosto_1
2025-08-14,Polpa congelada,Agosto,8,Industria,Sudeste,Indústria de ingredientes,702.96,13.3,8.0,Polpa congelada_Agosto_2
2025-08-04,Polpa congelada,Agosto,8,Food Service,Centro-Oeste,Açaíterias,310.86,10.05,9.0,Polpa congelada_Agosto_3
2025-08-22,Polpa congelada,Agosto,8,Exportacao,Exterior,Importador (UE),885.48,11.72,10.0,Polpa congelada_Agosto_4
2025-08-10,Polpa congelada,Agosto,8,Distribuidor,Sudeste,Distribuidor food service,1017.69,10.06,7.0,Polpa congelada_Agosto_5
2025-08-26,Polpa congelada,Agosto,8,Industria,Nordeste,Indústria de sorvetes,832.42,7.79,9.0,Polpa congelada_Agosto_6
2025-08-22,Polpa congelada,Agosto,8,Food Service,Sudeste,Hotéis,867.18,13.39,8.0,Polpa congelada_Agosto_7
2025-08-25,Polpa congelada,Agosto,8,Distribuidor,Nordeste,Operador logístico,898.55,10.85,7.0,Polpa congelada_Agosto_8
2025-08-06,Polpa congelada,Agosto,8,Distribuidor,Nordeste,Central de compras,1161.08,9.61,9.0,Polpa congelada_Agosto_9
2025-08-12,Polpa congelada,Agosto,8,Food Service,Sudeste,Hotéis,913.34,10.87,7.0,Polpa congelada_Agosto_10
2025-08-19,Polpa congelada,Agosto,8,Varejo,Nordeste,Loja natural,504.95,9.36,9.0,Polpa congelada_Agosto_11
2025-08-14,Polpa congelada,Agosto,8,Exportacao,Exterior,Importador (EUA),450.68,8.84,8.0,Polpa congelada_Agosto_12
2025-08-20,Polpa congelada,Agosto,8,Food Service,Sul,Confeitarias,780.81,13.1,8.0,Polpa congelada_Agosto_13
2025-08-22,Polpa congelada,Agosto,8,Industria,Sudeste,Indústria de sorvetes,192.94,10.8,8.0,Polpa congelada_Agosto_14
2025-08-23,Polpa congelada,Agosto,8,Exportacao,Exterior,Trading,624.25,15.74,,Polpa congelada_Agosto_15
2025-08-12,Polpa congelada,Agosto,8,Distribuidor,Sul,Distribuidor food service,978.97,11.34,9.0,Polpa congelada_Agosto_16
2025-08-24,Polpa congelada,Agosto,8,Food Service,Nordeste,Restaurantes,232.22,7.99,10.0,Polpa congelada_Agosto_17
2025-08-01,Polpa congelada,Agosto,8,Exportacao,Exterior,Importador (EUA),608.51,14.9,7.0,Polpa congelada_Agosto_18
2025-08-09,Polpa congelada,Agosto,8,Exportacao,Exterior,Trading,568.66,16.21,7.0,Polpa congelada_Agosto_19
2025-08-13,Polpa congelada,Agosto,8,Distribuidor,Nordeste,Distribuidor food service,614.73,10.62,10.0,Polpa congelada_Agosto_20
2025-08-24,Polpa congelada,Agosto,8,Food Service,Nordeste,Açaíterias,423.6,7.6,6.0,Polpa congelada_Agosto_21
2025-08-24,Polpa congelada,Agosto,8,Distribuidor,Nordeste,Distribuidor regional,1043.11,9.62,,Polpa congelada_Agosto_22
2025-08-21,Polpa congelada,Agosto,8,Food Service,Sudeste,Restaurantes,672.68,9.67,8.0,Polpa congelada_Agosto_23
2025-08-06,Polpa congelada,Agosto,8,Industria,Norte,Indústria de bebidas,1047.31,9.82,10.0,Polpa congelada_Agosto_24
2025-08-21,Polpa congelada,Agosto,8,Exportacao,Exterior,Importador (UE),209.3,10.77,8.0,Polpa congelada_Agosto_25
2025-08-23,Polpa congelada,Agosto,8,Industria,Centro-Oeste,Indústria de alimentos,574.52,8.14,8.0,Polpa congelada_Agosto_26
2025-08-01,Polpa congelada,Agosto,8,Industria,Sudeste,Indústria de ingredientes,236.94,9.71,9.0,Polpa congelada_Agosto_27
2025-08-29,Polpa congelada,Agosto,8,Food Service,Nordeste,Açaíterias,289.92,10.79,9.0,Polpa congelada_Agosto_28
2025-08-03,Polpa congelada,Agosto,8,Distribuidor,Norte,Distribuidor regional,753.93,10.16,8.0,Polpa congelada_Agosto_29
2025-08-17,Polpa congelada,Agosto,8,Industria,Sudeste,Indústria de bebidas,779.96,9.72,8.0,Polpa congelada_Agosto_30
2025-08-19,Polpa congelada,Agosto,8,Food Service,Sudeste,Hotéis,672.13,8.87,7.0,Polpa congelada_Agosto_31
2025-08-26,Polpa congelada,Agosto,8,Exportacao,Exterior,Importador (LATAM),559.08,12.36,8.0,Polpa congelada_Agosto_32
2025-08-15,Polpa congelada,Agosto,8,Varejo,Norte,Supermercados,376.49,13.3,8.0,Polpa congelada_Agosto_33
2025-08-25,Polpa congelada,Agosto,8,Distribuidor,Norte,Central de compras,420.23,11.67,9.0,Polpa congelada_Agosto_34
2025-08-16,Polpa congelada,Agosto,8,Food Service,Sudeste,Cafeterias,394.71,11.92,7.0,Polpa congelada_Agosto_35
2025-08-21,Polpa congelada,Agosto,8,Industria,Norte,Indústria de sorvetes,631.91,11.15,7.0,Polpa congelada_Agosto_36
2025-08-05,Polpa congelada,Agosto,8,Food Service,Nordeste,Restaurantes,388.41,8.29,8.0,Polpa congelada_Agosto_37
2025-08-14,Polpa congelada,Agosto,8,Industria,Sul,Indústria de laticínios,349.67,8.37,9.0,Polpa congelada_Agosto_38
2025-08-02,Polpa congelada,Agosto,8,Distribuidor,Nordeste,Central de compras,209.76,6.08,9.0,Polpa congelada_Agosto_39
2025-08-02,Polpa congelada,Agosto,8,Distribuidor,Norte,Distribuidor regional,316.32,12.64,9.0,Polpa congelada_Agosto_40
2025-08-02,Polpa congelada,Agosto,8,Exportacao,Exterior,Importador (MENA),296.68,8.89,10.0,Polpa congelada_Agosto_41
2025-08-01,Polpa congelada,Agosto,8,Varejo,Centro-Oeste,Empórios,696.68,15.71,8.0,Polpa congelada_Agosto_42
2025-08-06,Polpa congelada,Agosto,8,Industria,Norte,Indústria de laticínios,746.16,8.63,9.0,Polpa congelada_Agosto_43
2025-08-18,Polpa congelada,Agosto,8,Distribuidor,Sul,Distribuidor food service,867.48,11.18,7.0,Polpa congelada_Agosto_44
2025-08-10,Polpa congelada,Agosto,8,Industria,Norte,Indústria de laticínios,729.57,8.88,8.0,Polpa congelada_Agosto_45
2025-08-29,Polpa congelada,Agosto,8,Food Service,Sudeste,Confeitarias,681.88,9.26,6.0,Polpa congelada_Agosto_46
2025-08-15,Polpa congelada,Agosto,8,Varejo,Sudeste,Atacarejo,148.9,8.74,9.0,Polpa congelada_Agosto_47
2025-08-02,Polpa congelada,Agosto,8,Food Service,Sudeste,Cafeterias,153.75,10.63,9.0,Polpa congelada_Agosto_48
2025-08-22,Polpa congelada,Agosto,8,Food Service,Sul,Cafeterias,300.8,10.14,8.0,Polpa congelada_Agosto_49
2025-08-27,Polpa congelada,Agosto,8,Industria,Sudeste,Indústria de bebidas,1162.37,13.38,9.0,Polpa congelada_Agosto_50
2025-08-17,Polpa congelada,Agosto,8,Exportacao,Exterior,Importador (UE),954.91,10.51,10.0,Polpa congelada_Agosto_51
2025-08-07,Polpa congelada,Agosto,8,Industria,Norte,Indústria de bebidas,1257.53,11.83,9.0,Polpa congelada_Agosto_52
2025-08-11,Polpa congelada,Agosto,8,Distribuidor,Sul,Operador logístico,1110.12,12.59,8.0,Polpa congelada_Agosto_53
2025-08-21,Polpa congelada,Agosto,8,Industria,Sul,Indústria de ingredientes,592.67,7.13,9.0,Polpa congelada_Agosto_54
2025-08-26,Polpa congelada,Agosto,8,Industria,Sudeste,Indústria de sorvetes,303.17,9.06,8.0,Polpa congelada_Agosto_55
2025-08-27,Polpa congelada,Agosto,8,Distribuidor,Sudeste,Atacadista,883.84,10.67,9.0,Polpa congelada_Agosto_56
2025-08-26,Polpa congelada,Agosto,8,Industria,Sudeste,Indústria de alimentos,699.33,11.22,,Polpa congelada_Agosto_57
2025-08-10,Polpa congelada,Agosto,8,Industria,Centro-Oeste,Indústria de sorvetes,597.45,12.58,9.0,Polpa congelada_Agosto_58
2025-08-31,Polpa congelada,Agosto,8,Industria,Sudeste,Indústria de ingredientes,420.15,8.88,8.0,Polpa congelada_Agosto_59
2025-08-20,Polpa congelada,Agosto,8,Food Service,Sul,Restaurantes,204.0,12.7,9.0,Polpa congelada_Agosto_60
2025-08-15,Polpa congelada,Agosto,8,Exportacao,Exterior,Importador (EUA),559.93,9.48,9.0,Polpa congelada_Agosto_61
2025-08-30,Polpa congelada,Agosto,8,Varejo,Centro-Oeste,,108.41,13.54,6.0,Polpa congelada_Agosto_62
2025-08-13,Polpa congelada,Agosto,8,Exportacao,Exterior,Importador (UE),521.62,14.21,8.0,Polpa congelada_Agosto_63
2025-08-10,Polpa congelada,Agosto,8,Industria,Nordeste,Indústria de alimentos,262.76,8.04,4.0,Polpa congelada_Agosto_64
2025-08-31,Polpa congelada,Agosto,8,Food Service,Nordeste,Cafeterias,421.76,9.57,8.0,Polpa congelada_Agosto_65
2025-08-17,Polpa congelada,Agosto,8,Distribuidor,Centro-Oeste,Central de compras,1071.65,8.96,7.0,Polpa congelada_Agosto_66
2025-08-12,Polpa congelada,Agosto,8,Industria,Sul,Indústria de sorvetes,250.33,13.24,7.0,Polpa congelada_Agosto_67
2025-08-06,Polpa congelada,Agosto,8,Varejo,Centro-Oeste,E-commerce,657.41,8.44,6.0,Polpa congelada_Agosto_68
2025-08-05,Polpa congelada,Agosto,8,Varejo,Sudeste,Atacarejo,174.11,14.9,7.0,Polpa congelada_Agosto_69
2025-08-12,Polpa congelada,Agosto,8,Exportacao,Exterior,Importador (LATAM),906.77,12.18,8.0,Polpa congelada_Agosto_70
2025-08-13,Polpa congelada,Agosto,8,Distribuidor,Sul,Operador logístico,955.16,11.28,7.0,Polpa congelada_Agosto_71
2025-08-03,Polpa congelada,Agosto,8,Industria,Sudeste,Indústria de sorvetes,565.64,7.18,9.0,Polpa congelada_Agosto_72
2025-08-13,Polpa congelada,Agosto,8,Distribuidor,Centro-Oeste,Central de compras,528.53,7.51,6.0,Polpa congelada_Agosto_73
2025-08-13,Polpa congelada,Agosto,8,Food Service,Centro-Oeste,Cafeterias,771.36,11.32,8.0,Polpa congelada_Agosto_74
2025-08-09,Polpa congelada,Agosto,8,Industria,Sul,Indústria de laticínios,725.67,12.26,6.0,Polpa congelada_Agosto_75
2025-08-18,Polpa congelada,Agosto,8,Industria,Sudeste,Indústria de sorvetes,596.17,7.27,8.0,Polpa congelada_Agosto_76
2025-08-17,Polpa congelada,Agosto,8,Industria,Centro-Oeste,Indústria de bebidas,992.78,7.98,6.0,Polpa congelada_Agosto_77
2025-08-29,Polpa congelada,Agosto,8,Food Service,Nordeste,Restaurantes,136.98,11.95,8.0,Polpa congelada_Agosto_78
2025-08-26,Polpa congelada,Agosto,8,Industria,Nordeste,Indústria de bebidas,1068.88,9.97,9.0,Polpa congelada_Agosto_79
2025-08-04,Polpa congelada,Agosto,8,Varejo,Sudeste,Empórios,831.31,12.93,9.0,Polpa congelada_Agosto_80
2025-08-18,Polpa congelada,Agosto,8,Industria,Nordeste,Indústria de laticínios,179.03,12.37,8.0,Polpa congelada_Agosto_81
2025-08-02,Polpa congelada,Agosto,8,Food Service,Nordeste,Cafeterias,756.8,11.66,10.0,Polpa congelada_Agosto_82
2025-08-12,Polpa congelada,Agosto,8,Industria,Sul,Indústria de alimentos,432.52,12.29,7.0,Polpa congelada_Agosto_83
2025-08-03,Polpa congelada,Agosto,8,Industria,Sudeste,Indústria de sorvetes,591.17,12.85,9.0,Polpa congelada_Agosto_84
2025-08-31,Polpa congelada,Agosto,8,Industria,Sul,Indústria de bebidas,949.32,10.38,8.0,Polpa congelada_Agosto_85
2025-08-27,Polpa congelada,Agosto,8,Varejo,Nordeste,E-commerce,852.96,8.62,8.0,Polpa congelada_Agosto_86
2025-08-23,Polpa congelada,Agosto,8,Varejo,Sul,,247.06,12.25,6.0,Polpa congelada_Agosto_87
2025-08-28,Polpa congelada,Agosto,8,Distribuidor,Sul,Operador logístico,601.58,13.55,8.0,Polpa congelada_Agosto_88
2025-08-14,Polpa congelada,Agosto,8,Exportacao,Exterior,Importador (LATAM),1108.78,9.7,9.0,Polpa congelada_Agosto_89
2025-08-19,Polpa congelada,Agosto,8,Varejo,Sudeste,Loja natural,641.61,7.99,7.0,Polpa congelada_Agosto_90
2025-08-12,Polpa congelada,Agosto,8,Distribuidor,Nordeste,Central de compras,360.59,9.5,7.0,Polpa congelada_Agosto_91
2025-08-18,Polpa congelada,Agosto,8,Food Service,Nordeste,Confeitarias,267.05,10.52,8.0,Polpa congelada_Agosto_92
2025-08-31,Polpa congelada,Agosto,8,Varejo,Sudeste,Loja natural,680.43,8.0,9.0,Polpa congelada_Agosto_93
2025-08-05,Polpa congelada,Agosto,8,Distribuidor,Sul,Operador logístico,465.02,13.28,8.0,Polpa congelada_Agosto_94
2025-08-20,Polpa congelada,Agosto,8,Industria,Nordeste,Indústria de sorvetes,233.88,12.18,9.0,Polpa congelada_Agosto_95
2025-08-11,Polpa congelada,Agosto,8,Industria,Sudeste,Indústria de bebidas,300.1,12.09,9.0,Polpa congelada_Agosto_96
2025-08-10,Polpa congelada,Agosto,8,Food Service,Sudeste,Restaurantes,462.89,10.97,8.0,Polpa congelada_Agosto_97
2025-08-01,Polpa congelada,Agosto,8,Industria,Sul,Indústria de bebidas,451.73,8.62,9.0,Polpa congelada_Agosto_98
2025-08-28,Polpa congelada,Agosto,8,Distribuidor,Sul,Distribuidor food service,734.53,7.12,10.0,Polpa congelada_Agosto_99
2025-08-20,Polpa congelada,Agosto,8,Industria,Sul,Indústria de bebidas,881.26,6.07,9.0,Polpa congelada_Agosto_100
2025-08-19,Polpa congelada,Agosto,8,Industria,Norte,Indústria de laticínios,188.85,6.29,8.0,Polpa congelada_Agosto_101
2025-08-24,Polpa congelada,Agosto,8,Food Service,Sudeste,Cafeterias,777.67,10.52,8.0,Polpa congelada_Agosto_102
2025-08-12,Polpa congelada,Agosto,8,Industria,Centro-Oeste,Indústria de alimentos,1117.15,13.74,8.0,Polpa congelada_Agosto_103
2025-08-02,Polpa congelada,Agosto,8,Industria,Sudeste,Indústria de sorvetes,634.25,7.2,10.0,Polpa congelada_Agosto_104
2025-08-27,Polpa congelada,Agosto,8,Distribuidor,Centro-Oeste,Distribuidor food service,787.3,9.21,7.0,Polpa congelada_Agosto_105
2025-08-29,Polpa congelada,Agosto,8,Industria,Norte,,495.03,12.4,8.0,Polpa congelada_Agosto_106
2025-08-14,Polpa congelada,Agosto,8,Distribuidor,Norte,Distribuidor regional,214.77,7.65,9.0,Polpa congelada_Agosto_107
2025-08-15,Polpa congelada,Agosto,8,Distribuidor,Sudeste,Atacadista,899.08,7.59,10.0,Polpa congelada_Agosto_108
2025-08-19,Polpa congelada,Agosto,8,Industria,Sul,Indústria de laticínios,411.76,10.23,9.0,Polpa congelada_Agosto_109
2025-08-30,Polpa congelada,Agosto,8,Industria,Nordeste,Indústria de bebidas,263.18,9.18,8.0,Polpa congelada_Agosto_110
2025-08-15,Polpa congelada,Agosto,8,Distribuidor,Nordeste,Distribuidor food service,506.65,7.24,8.0,Polpa congelada_Agosto_111
2025-08-02,Polpa congelada,Agosto,8,Food Service,Nordeste,Cafeterias,719.65,9.21,8.0,Polpa congelada_Agosto_112
2025-08-19,Polpa congelada,Agosto,8,Food Service,Sudeste,Açaíterias,119.26,12.78,5.0,Polpa congelada_Agosto_113
2025-08-27,Polpa congelada,Agosto,8,Varejo,Norte,Supermercados,985.22,7.05,10.0,Polpa congelada_Agosto_114
2025-08-06,Polpa congelada,Agosto,8,Distribuidor,Sudeste,Central de compras,430.86,10.19,9.0,Polpa congelada_Agosto_115
2025-08-24,Polpa congelada,Agosto,8,Food Service,Sudeste,Cafeterias,502.81,13.47,8.0,Polpa congelada_Agosto_116
2025-08-22,Polpa congelada,Agosto,8,Industria,Sudeste,Indústria de sorvetes,478.94,9.92,8.0,Polpa congelada_Agosto_117
2025-08-14,Polpa congelada,Agosto,8,Industria,Sudeste,Indústria de ingredientes,450.41,8.53,9.0,Polpa congelada_Agosto_118
2025-08-16,Polpa congelada,Agosto,8,Distribuidor,Centro-Oeste,Distribuidor food service,717.65,8.28,,Polpa congelada_Agosto_119
2025-08-05,Polpa congelada,Agosto,8,Food Service,Sul,Restaurantes,217.2,10.64,8.0,Polpa congelada_Agosto_120
2025-08-27,Polpa congelada,Agosto,8,Industria,Sudeste,Indústria de alimentos,916.03,7.33,7.0,Polpa congelada_Agosto_121
2025-08-23,Polpa congelada,Agosto,8,Food Service,Sul,Açaíterias,102.52,7.22,7.0,Polpa congelada_Agosto_122
2025-08-28,Polpa congelada,Agosto,8,Distribuidor,Norte,Operador logístico,221.8,12.42,10.0,Polpa congelada_Agosto_123
2025-08-14,Polpa congelada,Agosto,8,Industria,Norte,Indústria de laticínios,436.55,6.31,9.0,Polpa congelada_Agosto_124
2025-08-18,Polpa congelada,Agosto,8,Food Service,Sudeste,Restaurantes,150.53,11.86,10.0,Polpa congelada_Agosto_125
2025-08-30,Polpa congelada,Agosto,8,Industria,Norte,Indústria de alimentos,312.28,6.88,10.0,Polpa congelada_Agosto_126
2025-08-29,Polpa congelada,Agosto,8,Exportacao,Exterior,Importador (MENA),695.87,13.07,8.0,Polpa congelada_Agosto_127
2025-08-28,Polpa congelada,Agosto,8,Industria,Sudeste,Indústria de alimentos,1019.07,9.08,10.0,Polpa congelada_Agosto_128
2025-08-01,Polpa congelada,Agosto,8,Industria,Sul,Indústria de alimentos,1174.12,13.48,10.0,Polpa congelada_Agosto_129
2025-08-12,Polpa congelada,Agosto,8,Varejo,Sul,E-commerce,115.52,8.9,8.0,Polpa congelada_Agosto_130
2025-08-27,Polpa congelada,Agosto,8,Industria,Sudeste,Indústria de bebidas,218.92,11.5,8.0,Polpa congelada_Agosto_131
2025-08-18,Polpa congelada,Agosto,8,Exportacao,Exterior,Trading,734.01,14.76,7.0,Polpa congelada_Agosto_132
2025-08-17,Polpa congelada,Agosto,8,Food Service,Sudeste,Confeitarias,319.76,9.55,7.0,Polpa congelada_Agosto_133
2025-08-23,Polpa congelada,Agosto,8,Industria,Sudeste,Indústria de sorvetes,740.04,11.69,8.0,Polpa congelada_Agosto_134
2025-08-29,Polpa congelada,Agosto,8,Exportacao,Exterior,Importador (UE),1058.36,9.38,9.0,Polpa congelada_Agosto_135
2025-08-05,Polpa congelada,Agosto,8,Food Service,Sudeste,Hotéis,709.99,8.05,10.0,Polpa congelada_Agosto_136
2025-08-14,Polpa congelada,Agosto,8,Exportacao,Exterior,Importador (LATAM),480.44,10.05,8.0,Polpa congelada_Agosto_137
2025-08-29,Polpa congelada,Agosto,8,Distribuidor,Norte,Operador logístico,241.38,8.5,8.0,Polpa congelada_Agosto_138
2025-08-08,Polpa congelada,Agosto,8,Food Service,Sudeste,Açaíterias,830.41,12.61,10.0,Polpa congelada_Agosto_139
2025-08-30,Polpa congelada,Agosto,8,Industria,Sudeste,Indústria de bebidas,1300.95,8.62,6.0,Polpa congelada_Agosto_140
2025-08-16,Polpa congelada,Agosto,8,Distribuidor,Sul,Operador logístico,689.48,11.95,10.0,Polpa congelada_Agosto_141
2025-08-15,Polpa congelada,Agosto,8,Industria,Sudeste,Indústria de alimentos,448.44,6.5,8.0,Polpa congelada_Agosto_142
2025-08-22,Polpa congelada,Agosto,8,Industria,Norte,Indústria de bebidas,258.22,13.35,6.0,Polpa congelada_Agosto_143
2025-08-22,Polpa congelada,Agosto,8,Food Service,Sul,Confeitarias,719.18,7.26,8.0,Polpa congelada_Agosto_144
2025-08-11,Polpa congelada,Agosto,8,Industria,Sudeste,Indústria de laticínios,761.05,12.76,8.0,Polpa congelada_Agosto_145
2025-08-09,Polpa congelada,Agosto,8,Food Service,Centro-Oeste,Cafeterias,186.42,12.09,6.0,Polpa congelada_Agosto_146
2025-08-29,Polpa congelada,Agosto,8,Food Service,Sudeste,Confeitarias,433.44,11.07,9.0,Polpa congelada_Agosto_147
2025-08-17,Polpa congelada,Agosto,8,Food Service,Sudeste,Hotéis,524.2,6.11,9.0,Polpa congelada_Agosto_148
2025-08-24,Polpa congelada,Agosto,8,Exportacao,Exterior,Importador (EUA),876.28,12.03,8.0,Polpa congelada_Agosto_149
2025-08-14,Polpa congelada,Agosto,8,Industria,Nordeste,Indústria de bebidas,790.69,10.84,8.0,Polpa congelada_Agosto_150
2025-08-17,Polpa congelada,Agosto,8,Food Service,Nordeste,Açaíterias,691.23,6.81,8.0,Polpa congelada_Agosto_151
2025-08-13,Polpa congelada,Agosto,8,Industria,Norte,Indústria de ingredientes,1230.61,7.28,8.0,Polpa congelada_Agosto_152
2025-08-19,Polpa congelada,Agosto,8,Industria,Sudeste,Indústria de alimentos,481.76,6.08,9.0,Polpa congelada_Agosto_153
2025-08-02,Polpa congelada,Agosto,8,Food Service,Sul,Cafeterias,164.97,10.5,9.0,Polpa congelada_Agosto_154
2025-08-19,Polpa congelada,Agosto,8,Food Service,Nordeste,Hotéis,698.57,9.34,8.0,Polpa congelada_Agosto_155
2025-08-14,Polpa congelada,Agosto,8,Exportacao,Exterior,Trading,879.33,13.95,7.0,Polpa congelada_Agosto_156
2025-08-02,Polpa congelada,Agosto,8,Industria,Centro-Oeste,Indústria de ingredientes,885.41,8.67,10.0,Polpa congelada_Agosto_157
2025-08-15,Polpa congelada,Agosto,8,Exportacao,Exterior,Importador (LATAM),748.09,7.81,8.0,Polpa congelada_Agosto_158
2025-08-03,Polpa congelada,Agosto,8,Industria,Nordeste,Indústria de ingredientes,522.49,8.82,9.0,Polpa congelada_Agosto_159
2025-08-19,Polpa congelada,Agosto,8,Varejo,Sul,E-commerce,620.51,13.5,5.0,Polpa congelada_Agosto_160
2025-08-15,Polpa congelada,Agosto,8,Industria,Sul,Indústria de alimentos,120.17,8.79,9.0,Polpa congelada_Agosto_161
2025-08-23,Polpa congelada,Agosto,8,Industria,Nordeste,Indústria de ingredientes,758.14,6.79,10.0,Polpa congelada_Agosto_162
2025-08-30,Polpa congelada,Agosto,8,Industria,Centro-Oeste,Indústria de sorvetes,359.51,11.13,10.0,Polpa congelada_Agosto_163
2025-08-14,Polpa congelada,Agosto,8,Distribuidor,Norte,Operador logístico,318.64,8.36,9.0,Polpa congelada_Agosto_164
2025-08-26,Polpa congelada,Agosto,8,Distribuidor,Nordeste,Distribuidor regional,331.17,6.01,9.0,Polpa congelada_Agosto_165
2025-08-21,Polpa congelada,Agosto,8,Distribuidor,Sul,Atacadista,928.95,10.57,7.0,Polpa congelada_Agosto_166
